OrderID,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,UnitCost,DiscountRate,NetRevenue,CurrentStock,ReorderPoint,SafetyStock,LeadTimeDays,SupplierID,OrderDate,InventoryStatus
ORD-67824,CUST-5117,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.1,26999.1,51,45.0,9,18.0,SUP-03,2024-01-21,Healthy
ORD-74807,CUST-3127,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,252,177.0,37,14.0,SUP-06,2024-05-12,Healthy
ORD-52875,CUST-2001,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.05,2374.05,245,107.0,51,7.0,SUP-01,2024-11-22,Healthy
ORD-62178,CUST-1971,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.15,2124.15,114,83.0,27,7.0,SUP-01,2024-07-15,Healthy
ORD-59108,CUST-4859,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.05,2848.1,269,139.0,67,6.0,SUP-04,2025-01-06,Healthy
ORD-52190,CUST-4700,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,200,112.0,56,7.0,SUP-01,2024-01-02,Healthy
ORD-73586,CUST-1038,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,247,143.0,71,6.0,SUP-04,2025-04-30,Healthy
ORD-53726,CUST-4673,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,2950,119.0,29,10.0,SUP-05,2025-10-27,Healthy
ORD-69156,CUST-2911,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,39,42.0,6,18.0,SUP-03,2024-01-24,Reorder Required
ORD-66838,CUST-1356,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,314,160.0,88,6.0,SUP-04,2024-08-25,Healthy
ORD-59013,CUST-4049,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,133,86.0,30,7.0,SUP-01,2024-08-31,Healthy
ORD-58189,CUST-5406,PROD-05,Waterproof Sports Backpack,Apparel,3,2899,900,0.0,8697.0,191,118.0,28,10.0,SUP-05,2024-07-31,Healthy
ORD-51367,CUST-3594,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.0,5798.0,262,151.0,61,10.0,SUP-05,2025-10-22,Healthy
ORD-53712,CUST-1170,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,194,154.0,64,10.0,SUP-05,2025-05-09,Healthy
ORD-55450,CUST-3847,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,,1499.0,307,167.0,95,6.0,SUP-04,2025-12-08,Healthy
ORD-67772,CUST-2862,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.1,1349.1,149,126.0,54,6.0,SUP-04,2024-10-31,Healthy
ORD-65638,CUST-1420,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.0,5798.0,204,139.0,49,10.0,SUP-05,2024-02-18,Healthy
ORD-51000,CUST-2555,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,,29999.0,104,44.0,8,18.0,SUP-03,2025-12-31,Healthy
ORD-57761,CUST-1429,PROD-04,Leather Minimalist Wallet,Accessories,3,1499,400,0.0,4497.0,363,115.0,43,6.0,,2025-10-24,Overstock
ORD-53553,CUST-3387,PROD-06,Bamboo Desk Organizer,Home Decor,3,999,350,0.1,2697.3,304,177.0,37,14.0,SUP-06,2024-01-23,Healthy
ORD-54114,CUST-4061,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,251,144.0,72,6.0,SUP-04,2025-04-05,Healthy
ORD-51667,CUST-1568,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,261,144.0,72,6.0,SUP-04,2024-07-24,Healthy
ORD-53173,CUST-2725,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.0,2998.0,239,124.0,52,6.0,SUP-04,2025-06-15,Healthy
ORD-65740,CUST-4685,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,124,130.0,40,10.0,SUP-05,2024-09-29,Reorder Required
ORD-74378,CUST-4590,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,187,122.0,50,6.0,SUP-04,2025-10-23,Healthy
ORD-50488,CUST-1646,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.1,26999.1,81,48.0,12,18.0,SUP-03,2024-07-20,Healthy
ORD-69614,CUST-1707,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,150,104.0,32,12.0,SUP-02,2024-02-23,Healthy
ORD-70212,CUST-2657,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,227,189.0,49,14.0,SUP-06,2024-08-15,Healthy
ORD-73400,CUST-4689,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.15,849.15,200,214.0,74,14.0,SUP-06,2025-10-17,Reorder Required
ORD-62975,CUST-5233,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.05,1424.05,95,152.0,80,6.0,SUP-04,2024-12-20,Reorder Required
ORD-71592,CUST-2279,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,140,109.0,53,7.0,SUP-01,2025-05-10,Healthy
ORD-57848,CUST-3157,PROD-06,Bamboo Desk Organizer,Home Decor,4,999,350,0.15,3396.6,187,180.0,40,14.0,SUP-06,2025-12-26,Healthy
ORD-55704,CUST-3363,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,299,188.0,48,14.0,SUP-06,2024-11-29,Healthy
ORD-74675,CUST-2762,PROD-05,Waterproof Sports Backpack,Apparel,4,2899,900,0.15,9856.6,132,158.0,68,10.0,SUP-05,2025-06-29,Reorder Required
ORD-58133,CUST-1130,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,198,148.0,58,10.0,SUP-05,2024-02-08,Healthy
ORD-67087,CUST-5463,PROD-02,Mechanical RGB Keyboard,Electronics,2,5999,2800,0.0,11998.0,178,118.0,46,12.0,SUP-02,2025-11-23,Healthy
ORD-55105,CUST-3450,PROD-01,Wireless Ergonomic Mouse,Electronics,3,2499,1200,0.0,7497.0,176,83.0,27,7.0,SUP-01,2025-12-26,Healthy
ORD-73707,CUST-3770,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.15,1274.15,156,146.0,74,6.0,SUP-04,2025-04-27,Healthy
ORD-53291,CUST-5099,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,201,102.0,46,7.0,SUP-01,2024-09-03,Healthy
ORD-58125,CUST-3235,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.1,1349.1,255,117.0,45,6.0,SUP-04,2024-11-09,Healthy
ORD-61865,CUST-1643,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.0,2998.0,225,108.0,36,6.0,SUP-04,2025-10-31,Healthy
ORD-63380,CUST-3628,PROD-02,Mechanical RGB Keyboard,Electronics,3,5999,2800,0.0,17997.0,124,104.0,32,12.0,SUP-02,2024-11-22,Healthy
ORD-59519,CUST-1829,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,183,99.0,27,12.0,SUP-02,2024-08-17,Healthy
ORD-74663,CUST-1463,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,0.05,1898.1,117,201.0,61,14.0,SUP-06,2024-11-19,Reorder Required
ORD-63965,CUST-3826,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,228,206.0,66,14.0,SUP-06,2024-12-05,Healthy
ORD-64287,CUST-4129,PROD-04,Leather Minimalist Wallet,Accessories,3,1499,400,0.05,4272.15,418,144.0,72,6.0,SUP-04,2025-03-22,Overstock
ORD-63598,CUST-4759,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,142,99.0,27,12.0,SUP-02,2025-01-28,Healthy
ORD-73878,CUST-1303,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.05,1424.05,283,137.0,65,6.0,SUP-04,2025-03-07,Healthy
ORD-71293,CUST-5264,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.1,53998.2,47,42.0,6,18.0,SUP-03,2025-10-11,Healthy
ORD-54440,CUST-2878,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,,2899.0,213,117.0,27,10.0,SUP-05,2024-10-11,Healthy
ORD-60055,CUST-4091,PROD-01,Wireless Ergonomic Mouse,Electronics,4,2499,1200,,9996.0,242,111.0,55,7.0,SUP-01,2024-10-11,Healthy
ORD-67370,CUST-3214,PROD-02,Mechanical RGB Keyboard,Electronics,2,5999,2800,0.0,11998.0,145,92.0,20,12.0,SUP-02,2024-01-24,Healthy
ORD-74507,CUST-4824,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.15,1274.15,298,108.0,36,6.0,SUP-04,2024-02-11,Overstock
ORD-74168,CUST-5138,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.0,59998.0,72,51.0,15,18.0,SUP-03,2025-08-01,Healthy
ORD-74366,CUST-3087,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,,2899.0,332,143.0,53,10.0,SUP-05,2024-12-01,Healthy
ORD-65504,CUST-4800,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.05,1424.05,327,136.0,64,6.0,SUP-04,2025-03-20,Healthy
ORD-72641,CUST-5409,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,194,97.0,25,12.0,SUP-02,2024-09-02,Healthy
ORD-72473,CUST-2388,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.1,5399.1,125,117.0,45,12.0,SUP-02,2025-09-24,Healthy
ORD-65577,CUST-4867,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,315,206.0,66,14.0,SUP-06,2024-01-27,Healthy
ORD-55238,CUST-1046,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,,1998.0,266,197.0,57,14.0,SUP-06,2025-07-07,Healthy
ORD-64646,CUST-2708,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.05,28499.05,58,47.0,11,18.0,SUP-03,2024-06-29,Healthy
ORD-65552,CUST-2691,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,43,47.0,11,18.0,SUP-03,2025-01-07,Reorder Required
ORD-67582,CUST-4282,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.0,5798.0,132,142.0,52,10.0,SUP-05,2024-05-22,Reorder Required
ORD-62373,CUST-1745,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.05,2754.05,214,117.0,27,10.0,SUP-05,2024-11-15,Healthy
ORD-73950,CUST-2044,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,232,156.0,66,10.0,SUP-05,2024-05-12,Healthy
ORD-63669,CUST-3927,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.0,2998.0,247,149.0,77,6.0,SUP-04,2025-04-03,Healthy
ORD-57519,CUST-5410,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.0,2998.0,220,145.0,73,6.0,SUP-04,2024-05-18,Healthy
ORD-59991,CUST-4912,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,174,117.0,61,7.0,SUP-01,2024-06-09,Healthy
ORD-59206,CUST-2762,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,0.15,1698.3,203,197.0,57,14.0,SUP-06,2025-02-03,Healthy
ORD-59556,CUST-4138,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.1,1349.1,322,143.0,71,6.0,SUP-04,2025-12-05,Healthy
ORD-60225,CUST-2361,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.1,2609.1,171,133.0,43,10.0,SUP-05,2025-10-15,Healthy
ORD-54470,CUST-3720,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.0,5798.0,237,154.0,64,10.0,SUP-05,2024-05-19,Healthy
ORD-67275,CUST-4351,PROD-04,Leather Minimalist Wallet,Accessories,4,1499,400,0.0,5996.0,151,143.0,71,6.0,SUP-04,2024-05-02,Healthy
ORD-60985,CUST-2644,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.1,1349.1,136,123.0,51,6.0,SUP-04,2025-06-17,Healthy
ORD-51969,CUST-5486,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,,999.0,167,192.0,52,14.0,SUP-06,2024-11-30,Reorder Required
ORD-62595,CUST-5198,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,0.0,1998.0,165,185.0,45,14.0,SUP-06,2025-01-19,Reorder Required
ORD-55757,CUST-3437,PROD-05,Waterproof Sports Backpack,Apparel,5,2899,900,0.1,13045.5,274,144.0,54,10.0,SUP-05,2025-11-17,Healthy
ORD-72911,CUST-2766,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.0,59998.0,21,48.0,12,18.0,SUP-03,2025-09-26,Reorder Required
ORD-56294,CUST-2502,PROD-04,Leather Minimalist Wallet,Accessories,3,1499,400,0.15,3822.45,343,161.0,89,6.0,SUP-04,2025-02-24,Healthy
ORD-62115,CUST-3671,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.1,2609.1,237,150.0,60,10.0,SUP-05,2024-01-22,Healthy
ORD-63605,CUST-1535,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,82,90.0,18,12.0,SUP-02,2024-01-17,Reorder Required
ORD-57595,CUST-2480,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,,5999.0,241,110.0,38,12.0,SUP-02,2024-10-17,Healthy
ORD-59110,CUST-3088,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,207,134.0,44,10.0,SUP-05,2024-01-08,Healthy
ORD-53249,CUST-4302,PROD-05,Waterproof Sports Backpack,Apparel,3,2899,900,0.0,8697.0,267,140.0,50,10.0,SUP-05,2025-04-29,Healthy
ORD-56570,CUST-3961,PROD-01,Wireless Ergonomic Mouse,Electronics,3,2499,1200,0.0,7497.0,85,95.0,39,7.0,SUP-01,2024-08-31,Reorder Required
ORD-56638,CUST-1370,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,231,206.0,66,14.0,SUP-06,2024-12-06,Healthy
ORD-71726,CUST-4272,PROD-05,Waterproof Sports Backpack,Apparel,3,2899,900,0.0,8697.0,124,156.0,66,10.0,SUP-05,2024-03-06,Reorder Required
ORD-65398,CUST-4405,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.05,2848.1,127,131.0,59,6.0,SUP-04,2025-04-23,Reorder Required
ORD-62504,CUST-4778,PROD-05,Waterproof Sports Backpack,Apparel,5,2899,900,0.1,13045.5,156,156.0,66,10.0,SUP-05,2025-05-08,Reorder Required
ORD-50125,CUST-2592,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,199,189.0,49,14.0,SUP-06,2025-12-14,Healthy
ORD-66170,CUST-2085,PROD-03,4K Ultra-Wide Monitor,Electronics,4,29999,18000,0.0,119996.0,38,49.0,13,18.0,SUP-03,2024-09-14,Reorder Required
ORD-55370,CUST-2011,PROD-02,Mechanical RGB Keyboard,Electronics,2,5999,2800,0.0,11998.0,106,105.0,33,12.0,SUP-02,2025-02-11,Healthy
ORD-51239,CUST-1975,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.15,849.15,394,192.0,52,14.0,SUP-06,2024-08-23,Healthy
ORD-52289,CUST-2466,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,48,45.0,9,18.0,SUP-03,2025-12-30,Healthy
ORD-69124,CUST-2311,PROD-05,Waterproof Sports Backpack,Apparel,3,2899,900,0.0,8697.0,180,159.0,69,10.0,SUP-05,2024-12-11,Healthy
ORD-58467,CUST-3263,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.0,5798.0,140,117.0,27,10.0,SUP-05,2025-08-24,Healthy
ORD-70969,CUST-5278,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,165,93.0,37,7.0,SUP-01,2024-11-20,Healthy
ORD-51229,CUST-1058,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.15,2464.15,206,122.0,32,10.0,SUP-05,2025-06-19,Healthy
ORD-59200,CUST-4873,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.0,2998.0,227,162.0,90,6.0,SUP-04,2025-01-23,Healthy
ORD-56980,CUST-4804,PROD-05,Waterproof Sports Backpack,Apparel,5,2899,900,0.1,13045.5,115,118.0,28,10.0,SUP-05,2024-09-03,Reorder Required
ORD-55178,CUST-2448,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,74,45.0,9,18.0,SUP-03,2024-08-21,Healthy
ORD-60724,CUST-3992,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,125,112.0,56,7.0,SUP-01,2024-04-15,Healthy
ORD-70677,CUST-5132,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,322,119.0,47,6.0,SUP-04,2024-05-05,Overstock
ORD-51058,CUST-2366,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,230,107.0,51,7.0,SUP-01,2024-05-15,Healthy
ORD-56262,CUST-1088,PROD-02,Mechanical RGB Keyboard,Electronics,2,5999,2800,0.0,11998.0,141,116.0,44,12.0,SUP-02,2025-01-02,Healthy
ORD-65360,CUST-4096,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.05,5699.05,217,95.0,23,12.0,SUP-02,2025-11-28,Healthy
ORD-50281,CUST-3988,PROD-06,Bamboo Desk Organizer,Home Decor,5,999,350,0.0,4995.0,193,174.0,34,14.0,SUP-06,2024-05-14,Healthy
ORD-64846,CUST-3719,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,214,128.0,38,10.0,SUP-05,2024-02-19,Healthy
ORD-50968,CUST-4629,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.05,28499.05,80,49.0,13,18.0,SUP-03,2024-10-02,Healthy
ORD-66001,CUST-4450,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,217,206.0,66,14.0,SUP-06,2025-05-08,Healthy
ORD-70337,CUST-1492,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,74,48.0,12,18.0,SUP-03,2024-11-20,Healthy
ORD-51939,CUST-2654,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,194,94.0,22,12.0,SUP-02,2024-10-06,Healthy
ORD-74797,CUST-2898,PROD-02,Mechanical RGB Keyboard,Electronics,3,5999,2800,0.0,17997.0,95,105.0,33,12.0,SUP-02,2024-12-07,Reorder Required
ORD-67658,CUST-4232,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,132,104.0,32,12.0,SUP-02,2025-09-10,Healthy
ORD-50619,CUST-5406,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.0,2998.0,225,158.0,86,6.0,SUP-04,2024-09-03,Healthy
ORD-68309,CUST-1369,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,74,44.0,8,18.0,SUP-03,2024-08-07,Healthy
ORD-51742,CUST-2821,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,190,158.0,68,10.0,SUP-05,2024-06-01,Healthy
ORD-67774,CUST-1977,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,177,161.0,71,10.0,SUP-05,2025-05-29,Healthy
ORD-68587,CUST-4848,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,82,112.0,56,7.0,SUP-01,2025-04-28,Reorder Required
ORD-64135,CUST-2085,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,202,206.0,66,14.0,SUP-06,2025-03-27,Reorder Required
ORD-59847,CUST-4835,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,199,208.0,68,14.0,SUP-06,2024-03-17,Reorder Required
ORD-53568,CUST-2246,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,173,173.0,33,14.0,SUP-06,2024-12-04,Reorder Required
ORD-65563,CUST-4931,PROD-04,Leather Minimalist Wallet,Accessories,5,1499,400,0.0,7495.0,393,145.0,73,6.0,SUP-04,2025-06-03,Overstock
ORD-56116,CUST-5449,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.0,59998.0,63,44.0,8,18.0,SUP-03,2024-04-26,Healthy
ORD-55035,CUST-2874,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.1,899.1,216,187.0,47,14.0,SUP-06,2025-05-05,Healthy
ORD-72436,CUST-4832,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,233,219.0,79,14.0,SUP-06,2024-06-25,Healthy
ORD-53178,CUST-3282,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.05,5699.05,127,96.0,24,12.0,SUP-02,2024-04-08,Healthy
ORD-69576,CUST-3907,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.05,5699.05,176,115.0,43,12.0,SUP-02,2024-12-09,Healthy
ORD-59499,CUST-3210,PROD-01,Wireless Ergonomic Mouse,Electronics,3,2499,1200,0.0,7497.0,163,107.0,51,7.0,SUP-01,2025-01-31,Healthy
ORD-56099,CUST-4035,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.05,5699.05,129,90.0,18,12.0,SUP-02,2024-09-22,Healthy
ORD-66959,CUST-1142,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,33,46.0,10,18.0,SUP-03,2024-03-21,Reorder Required
ORD-60552,CUST-1739,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.1,26999.1,51,42.0,6,18.0,SUP-03,2025-11-27,Healthy
ORD-73040,CUST-4807,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.0,59998.0,81,51.0,15,18.0,SUP-03,2025-10-20,Healthy
ORD-63994,CUST-3489,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.1,26999.1,99,49.0,13,18.0,SUP-03,2024-03-17,Healthy
ORD-73602,CUST-4051,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,173,107.0,51,7.0,SUP-01,2024-05-14,Healthy
ORD-65635,CUST-4519,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,127,86.0,30,7.0,SUP-01,2024-12-22,Healthy
ORD-56276,CUST-2738,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,,1499.0,222,131.0,59,6.0,SUP-04,2024-02-22,Healthy
ORD-59472,CUST-4684,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,70,150.0,60,10.0,SUP-05,2024-04-11,Reorder Required
ORD-73830,CUST-2047,PROD-05,Waterproof Sports Backpack,Apparel,3,2899,900,0.15,7392.45,240,133.0,43,10.0,SUP-05,2024-03-29,Healthy
ORD-63149,CUST-1347,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.05,949.05,172,174.0,34,14.0,SUP-06,2025-12-04,Reorder Required
ORD-61083,CUST-5376,PROD-04,Leather Minimalist Wallet,Accessories,3,1499,400,0.1,4047.3,305,157.0,85,6.0,SUP-04,2025-07-09,Healthy
ORD-72281,CUST-2639,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,311,219.0,79,14.0,SUP-06,2024-08-03,Healthy
ORD-55724,CUST-2156,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.05,28499.05,52,50.0,14,18.0,SUP-03,2025-03-24,Healthy
ORD-60831,CUST-3307,PROD-03,4K Ultra-Wide Monitor,Electronics,3,29999,18000,0.0,89997.0,57,49.0,13,18.0,SUP-03,2024-02-18,Healthy
ORD-66653,CUST-2253,PROD-04,Leather Minimalist Wallet,Accessories,3,1499,400,0.05,4272.15,335,130.0,58,6.0,SUP-04,2025-08-31,Overstock
ORD-50629,CUST-2556,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.1,899.1,234,207.0,67,14.0,SUP-06,2024-04-30,Healthy
ORD-61970,CUST-2189,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,58,48.0,12,18.0,SUP-03,2024-01-28,Healthy
ORD-69465,CUST-1192,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.05,5699.05,121,115.0,43,12.0,SUP-02,2025-10-07,Healthy
ORD-69850,CUST-3885,PROD-01,Wireless Ergonomic Mouse,Electronics,2,2499,1200,0.1,4498.2,83,98.0,42,7.0,SUP-01,2024-04-07,Reorder Required
ORD-56430,CUST-4636,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,0.0,1998.0,239,190.0,50,14.0,SUP-06,2025-07-01,Healthy
ORD-53374,CUST-1220,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,,5999.0,152,95.0,23,12.0,SUP-02,2025-09-15,Healthy
ORD-62588,CUST-5235,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.1,5399.1,170,99.0,27,12.0,SUP-02,2025-09-24,Healthy
ORD-63952,CUST-3826,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,153,128.0,38,10.0,SUP-05,2024-03-18,Healthy
ORD-71927,CUST-5032,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,153,108.0,52,7.0,SUP-01,2025-06-22,Healthy
ORD-63760,CUST-1913,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.15,5099.15,169,98.0,26,12.0,SUP-02,2025-04-28,Healthy
ORD-60238,CUST-1134,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.0,5798.0,165,132.0,42,10.0,SUP-05,2024-11-30,Healthy
ORD-70740,CUST-5475,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,322,142.0,70,6.0,SUP-04,2025-06-30,Healthy
ORD-52113,CUST-5258,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,71,46.0,10,18.0,SUP-03,2025-03-05,Healthy
ORD-53216,CUST-3783,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,0.05,1898.1,155,185.0,45,14.0,SUP-06,2024-02-16,Reorder Required
ORD-63125,CUST-2911,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,,29999.0,48,49.0,13,18.0,SUP-03,2024-08-23,Reorder Required
ORD-53814,CUST-2592,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,8,49.0,13,18.0,SUP-03,2025-11-04,Reorder Required
ORD-58321,CUST-2325,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.05,5699.05,130,119.0,47,12.0,SUP-02,2025-08-04,Healthy
ORD-53155,CUST-4849,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,234,176.0,36,14.0,SUP-06,2024-04-13,Healthy
